customer_id,signup_date,home_store,annual_visits,online_ratio,ltv_estimate,first_purchase_date,last_purchase_date,region,loyalty_member,total_purchases,total_spent,avg_purchase_value,visits_2023,has_escalation,escalation_reason,customer_rating
195,2022-07-01,YYC-DT,2,0.46,325.88,2022-07-01,2024-01-25,Calgary Downtown,False,4,180.62,45.16,2,False,None,3.76
196,2024-10-27,YYC-NW,11,0.14,249.74,2024-10-27,2024-02-02,Calgary NW,False,2,93.0,46.5,13,False,None,4.3
197,2019-03-04,YYC-NW,6,0.19,180.85,2019-03-04,2023-11-26,Calgary NW,False,31,1587.17,51.2,4,False,None,4.36
198,2023-11-05,YYC-SE,2,0.27,93.96,2023-11-05,2024-12-07,Calgary SE,False,1,85.13,85.13,2,False,None,4.39
199,2019-07-24,YYC-SE,14,0.28,66.51,2019-07-24,2021-03-01,Calgary SE,False,60,3247.13,54.12,8,True,Late Delivery,3.47
200,2022-07-24,YYC-DT,19,0.25,85.63,2022-07-24,2024-02-08,Calgary Downtown,False,48,2592.26,54.01,10,True,Rude Staff,2.82
201,2019-04-07,YYC-DT,8,0.11,144.59,2019-04-07,2023-03-31,Calgary Downtown,False,32,1202.56,37.58,9,True,Damaged Book,3.03
202,2022-07-02,YYC-NW,11,0.16,292.82,2022-07-02,2023-09-30,Calgary NW,False,25,1118.05,44.72,11,False,None,3.84
203,2023-10-17,YYC-SE,12,0.03,51.71,2023-10-17,2024-07-03,Calgary SE,True,11,634.61,57.69,7,True,Damaged Book,4.23
204,2021-05-03,YYC-DT,4,0.13,125.04,2021-05-03,2022-06-12,Calgary Downtown,True,11,324.99,29.54,2,False,None,4.58
205,2020-09-22,YYC-DT,4,0.31,296.32,2020-09-22,2021-02-13,Calgary Downtown,False,15,696.5,46.43,3,False,None,3.93
206,2022-02-23,YYC-NW,14,0.72,24.87,2022-02-23,2023-07-05,Calgary NW,False,34,2181.4,64.16,16,False,None,4.0
207,2019-12-10,ONLINE,19,0.18,56.03,2019-12-10,2021-04-22,Online,False,86,4215.23,49.01,19,True,Billing Error,3.7
208,2023-06-06,YYC-DT,6,0.23,180.96,2023-06-06,2024-11-30,Calgary Downtown,False,8,398.03,49.75,3,False,None,3.7
209,2024-04-30,YYC-NW,7,0.06,106.49,2024-04-30,2024-12-05,Calgary NW,False,4,137.65,34.41,4,False,None,4.28
210,2024-01-13,YYC-NW,9,0.29,148.94,2024-01-13,2024-08-25,Calgary NW,False,8,244.87,30.61,5,False,None,4.1
211,2020-05-29,YYC-NW,7,0.14,47.62,2020-05-29,2020-10-18,Calgary NW,False,34,2197.01,64.62,7,False,None,3.8
212,2021-11-02,YYC-NW,3,0.34,287.18,2021-11-02,2022-07-01,Calgary NW,False,7,606.33,86.62,2,False,None,4.48
213,2020-02-04,YYC-DT,13,0.46,226.93,2020-02-04,2024-04-13,Calgary Downtown,False,63,2550.59,40.49,9,False,None,3.74
214,2024-08-12,YYC-NW,6,0.16,148.76,2024-08-12,2024-12-15,Calgary NW,False,2,106.24,53.12,4,True,Late Delivery,3.49
215,2020-09-14,YYC-NW,3,0.74,93.81,2020-09-14,2023-04-12,Calgary NW,False,13,530.57,40.81,2,True,Website Issue,3.49
216,2024-08-13,YYC-SE,3,0.34,139.34,2024-08-13,2024-12-14,Calgary SE,False,0,0.0,0.0,2,False,None,3.98
217,2021-08-02,YYC-NW,5,0.23,209.54,2021-08-02,2023-12-23,Calgary NW,False,17,1367.1,80.42,4,False,None,3.71
218,2024-10-30,YYC-SE,6,0.17,186.76,2024-10-30,2024-08-06,Calgary SE,False,1,58.02,58.02,4,False,None,4.27
219,2024-03-04,YYC-DT,6,0.37,78.12,2024-03-04,2024-10-02,Calgary Downtown,False,4,193.38,48.34,4,False,None,4.0
220,2022-09-30,YYC-NW,15,0.11,60.53,2022-09-30,2024-11-28,Calgary NW,False,33,3014.82,91.36,8,False,None,4.81
221,2020-08-13,YYC-NW,2,0.15,80.2,2020-08-13,2024-07-28,Calgary NW,False,6,459.98,76.66,1,False,None,3.58
222,2024-08-12,YYC-NW,9,0.28,160.29,2024-08-12,2024-11-20,Calgary NW,False,3,199.76,66.59,6,True,Rude Staff,3.5
223,2024-11-29,YYC-DT,5,0.52,306.36,2024-11-29,2024-02-07,Calgary Downtown,True,1,69.96,69.96,3,False,None,4.42
224,2021-10-28,YYC-DT,2,0.03,141.64,2021-10-28,2023-09-25,Calgary Downtown,False,5,193.6,38.72,2,False,None,3.77
225,2024-10-01,YYC-SE,4,0.11,95.73,2024-10-01,2024-10-22,Calgary SE,False,1,54.42,54.42,3,False,None,4.53
226,2022-11-21,YYC-DT,11,0.37,218.45,2022-11-21,2024-09-19,Calgary Downtown,True,18,1524.36,84.69,8,False,None,4.52
227,2024-06-06,YYC-SE,11,0.37,301.68,2024-06-06,2024-09-29,Calgary SE,False,4,357.94,89.48,8,True,Damaged Book,3.67
228,2020-01-07,YYC-DT,7,0.26,465.34,2020-01-07,2023-06-14,Calgary Downtown,False,32,1046.47,32.7,4,False,None,4.35
229,2019-05-13,YYC-DT,11,0.32,187.82,2019-05-13,2020-04-23,Calgary Downtown,False,46,1213.51,26.38,11,True,Billing Error,3.49
230,2023-06-16,YYC-NW,2,0.12,219.02,2023-06-16,2024-08-30,Calgary NW,False,3,174.48,58.16,2,False,None,4.47
231,2023-08-10,ONLINE,3,0.11,70.18,2023-08-10,2024-12-03,Online,False,4,172.11,43.03,2,False,None,4.11
232,2019-01-03,YYC-DT,13,0.28,172.55,2019-01-03,2019-12-25,Calgary Downtown,False,64,3667.23,57.3,12,False,None,4.59
233,2022-07-04,YYC-NW,3,0.13,69.07,2022-07-04,2023-01-26,Calgary NW,False,5,372.74,74.55,2,False,None,3.81
234,2019-05-07,YYC-SE,19,0.03,94.64,2019-05-07,2024-04-01,Calgary SE,False,106,4416.52,41.67,12,False,None,3.62
235,2021-01-15,YYC-SE,7,0.19,89.6,2021-01-15,2022-08-27,Calgary SE,False,24,1734.69,72.28,6,False,None,3.83
236,2021-05-04,YYC-SE,3,0.22,133.58,2021-05-04,2021-08-30,Calgary SE,True,11,870.63,79.15,2,False,None,4.4
237,2024-04-19,ONLINE,9,0.28,51.84,2024-04-19,2024-11-02,Online,False,6,531.43,88.57,9,True,Billing Error,3.04
238,2023-09-06,YYC-DT,12,0.13,210.06,2023-09-06,2024-01-08,Calgary Downtown,False,11,436.1,39.65,8,False,None,4.39
239,2022-07-30,YYC-NW,16,0.51,88.07,2022-07-30,2024-11-11,Calgary NW,True,34,2516.32,74.01,18,False,None,4.35
240,2021-08-21,ONLINE,5,0.2,118.44,2021-08-21,2023-07-14,Online,True,14,1143.96,81.71,5,False,None,4.01
241,2020-02-04,YYC-NW,9,0.12,56.48,2020-02-04,2023-08-20,Calgary NW,False,43,2907.08,67.61,6,False,None,3.29
242,2020-06-19,YYC-NW,16,0.12,588.31,2020-06-19,2021-11-15,Calgary NW,False,56,2046.7,36.55,17,False,None,4.14
243,2024-01-10,YYC-SE,6,0.08,193.21,2024-01-10,2024-06-19,Calgary SE,True,5,318.24,63.65,4,False,None,4.28
244,2019-01-16,YYC-DT,9,0.31,219.35,2019-01-16,2019-07-24,Calgary Downtown,True,58,4339.74,74.82,5,False,None,4.35
245,2023-09-21,YYC-DT,19,0.31,93.12,2023-09-21,2024-06-12,Calgary Downtown,False,19,931.39,49.02,23,False,None,4.26
246,2019-08-13,YYC-SE,15,0.31,127.35,2019-08-13,2024-03-25,Calgary SE,True,58,4799.87,82.76,13,False,None,4.51
247,2019-03-24,YYC-SE,17,0.62,36.17,2019-03-24,2022-02-19,Calgary SE,True,91,8101.52,89.03,16,False,None,4.57
248,2024-04-20,YYC-DT,13,0.31,211.53,2024-04-20,2024-09-11,Calgary Downtown,False,7,250.17,35.74,10,False,None,4.48
249,2023-10-20,YYC-DT,11,0.36,67.93,2023-10-20,2024-10-02,Calgary Downtown,False,14,792.35,56.6,12,False,None,3.57
250,2022-12-31,YYC-NW,12,0.23,125.14,2022-12-31,2024-11-27,Calgary NW,False,21,1697.61,80.84,8,False,None,4.1
251,2024-08-14,YYC-SE,17,0.63,339.13,2024-08-14,2024-12-24,Calgary SE,False,5,255.57,51.11,19,False,None,3.97
252,2024-02-21,YYC-DT,7,0.28,67.83,2024-02-21,2024-09-21,Calgary Downtown,False,5,398.97,79.79,8,False,None,3.72
253,2021-06-17,YYC-NW,18,0.22,155.63,2021-06-17,2021-11-18,Calgary NW,True,59,4709.3,79.82,14,False,None,4.75
254,2020-11-01,YYC-NW,7,0.25,88.82,2020-11-01,2024-02-11,Calgary NW,False,27,1950.55,72.24,7,False,None,4.12
255,2022-07-11,YYC-SE,16,0.45,27.88,2022-07-11,2024-11-11,Calgary SE,True,42,2768.08,65.91,10,False,None,4.87
256,2019-11-19,YYC-DT,11,0.19,124.81,2019-11-19,2021-01-03,Calgary Downtown,False,45,3930.92,87.35,9,False,None,4.06
257,2021-03-29,YYC-SE,9,0.66,30.97,2021-03-29,2022-11-25,Calgary SE,True,35,2682.5,76.64,9,False,None,4.83
258,2019-05-13,ONLINE,11,0.44,92.79,2019-05-13,2021-06-28,Online,True,54,2154.82,39.9,13,False,None,4.66
259,2019-12-26,YYC-DT,18,0.05,210.73,2019-12-26,2021-08-15,Calgary Downtown,False,80,5077.75,63.47,16,False,None,3.59
260,2019-04-28,YYC-NW,9,0.4,302.62,2019-04-28,2021-12-06,Calgary NW,False,41,1596.41,38.94,7,False,None,3.68
261,2019-10-02,YYC-NW,7,0.22,217.56,2019-10-02,2023-02-18,Calgary NW,False,36,3160.72,87.8,4,True,Damaged Book,3.37
262,2024-06-30,YYC-NW,11,0.06,254.39,2024-06-30,2024-12-14,Calgary NW,False,5,220.76,44.15,7,False,None,4.24
263,2021-03-04,YYC-NW,7,0.64,66.71,2021-03-04,2022-03-12,Calgary NW,False,24,893.66,37.24,8,True,Late Delivery,3.38
264,2024-04-05,YYC-DT,10,0.52,148.35,2024-04-05,2024-11-17,Calgary Downtown,False,5,258.09,51.62,8,False,None,4.1
265,2021-12-19,YYC-DT,5,0.42,111.9,2021-12-19,2024-05-16,Calgary Downtown,True,13,609.59,46.89,5,False,None,4.64
266,2022-03-31,YYC-DT,2,0.37,70.56,2022-03-31,2023-06-13,Calgary Downtown,False,4,361.48,90.37,1,True,Late Delivery,3.19
267,2023-03-17,YYC-SE,7,0.28,300.06,2023-03-17,2024-02-25,Calgary SE,False,11,679.64,61.79,5,False,None,4.18
268,2023-07-29,YYC-DT,5,0.3,136.07,2023-07-29,2024-04-24,Calgary Downtown,True,6,379.62,63.27,4,False,None,4.08
269,2021-11-16,YYC-NW,4,0.59,174.45,2021-11-16,2024-03-28,Calgary NW,False,9,685.24,76.14,2,True,Website Issue,3.62
270,2024-09-20,YYC-SE,19,0.49,314.7,2024-09-20,2024-12-31,Calgary SE,False,4,232.21,58.05,19,True,Website Issue,3.39
271,2023-05-28,YYC-DT,19,0.38,92.57,2023-05-28,2024-07-10,Calgary Downtown,False,31,2839.85,91.61,22,False,None,4.13
272,2024-03-08,YYC-DT,14,0.18,124.21,2024-03-08,2024-12-27,Calgary Downtown,True,10,302.92,30.29,13,True,Damaged Book,3.79
273,2021-04-16,ONLINE,13,0.14,253.98,2021-04-16,2023-05-09,Online,False,51,4106.2,80.51,8,False,None,3.61
274,2021-08-17,YYC-DT,18,0.3,106.31,2021-08-17,2022-09-06,Calgary Downtown,False,50,1671.28,33.43,11,True,Rude Staff,3.8
275,2020-02-05,YYC-DT,11,0.19,116.66,2020-02-05,2021-06-16,Calgary Downtown,False,52,3731.18,71.75,7,False,None,3.91
276,2024-11-20,YYC-DT,5,0.45,170.36,2024-11-20,2024-07-04,Calgary Downtown,False,1,37.49,37.49,5,False,None,4.05
277,2022-07-05,YYC-DT,6,0.29,231.8,2022-07-05,2024-01-09,Calgary Downtown,True,13,741.32,57.02,4,True,Damaged Book,3.56
278,2023-03-26,YYC-NW,4,0.08,49.55,2023-03-26,2023-09-15,Calgary NW,False,7,420.49,60.07,4,False,None,4.03
279,2019-11-28,YYC-NW,9,0.08,92.75,2019-11-28,2024-09-23,Calgary NW,False,34,2146.27,63.13,10,False,None,3.67
280,2019-09-13,ONLINE,7,0.34,36.49,2019-09-13,2023-10-31,Online,False,38,1106.09,29.11,8,True,Late Delivery,3.18
281,2023-02-15,YYC-DT,11,0.52,83.3,2023-02-15,2024-05-29,Calgary Downtown,False,19,1067.74,56.2,12,False,None,4.09
282,2023-06-30,YYC-SE,6,0.17,95.61,2023-06-30,2024-09-10,Calgary SE,False,8,408.46,51.06,3,True,Website Issue,3.34
283,2021-01-23,YYC-DT,12,0.27,116.01,2021-01-23,2023-02-01,Calgary Downtown,False,39,3147.96,80.72,10,False,None,4.02
284,2019-08-07,YYC-NW,19,0.4,145.59,2019-08-07,2021-01-02,Calgary NW,False,102,8299.64,81.37,22,False,None,3.76
285,2021-05-03,YYC-DT,16,0.27,281.8,2021-05-03,2024-03-08,Calgary Downtown,True,46,3659.86,79.56,14,False,None,4.58
286,2019-02-17,YYC-SE,3,0.65,178.09,2019-02-17,2021-02-24,Calgary SE,False,18,1235.93,68.66,3,False,None,3.64
287,2024-01-25,YYC-NW,6,0.46,206.91,2024-01-25,2024-07-08,Calgary NW,False,5,207.21,41.44,4,False,None,3.62
288,2019-03-22,YYC-DT,6,0.07,233.64,2019-03-22,2020-12-11,Calgary Downtown,True,25,653.09,26.12,4,False,None,4.46
289,2023-01-04,YYC-NW,5,0.24,110.4,2023-01-04,2023-12-25,Calgary NW,False,8,355.0,44.38,6,False,None,4.03
290,2019-07-03,ONLINE,7,0.16,91.55,2019-07-03,2024-07-24,Online,True,27,2369.3,87.75,8,True,Billing Error,4.33
291,2023-10-29,ONLINE,17,0.41,77.36,2023-10-29,2024-09-09,Online,False,21,1168.35,55.64,18,False,None,4.27
292,2021-01-17,YYC-SE,3,0.22,165.95,2021-01-17,2024-10-09,Calgary SE,False,10,762.38,76.24,3,True,Damaged Book,3.32
293,2019-09-18,YYC-NW,3,0.41,201.2,2019-09-18,2024-09-23,Calgary NW,True,14,439.28,31.38,2,False,None,5.0
294,2021-02-18,YYC-SE,11,0.23,67.96,2021-02-18,2021-08-24,Calgary SE,False,41,2579.57,62.92,8,False,None,4.03
295,2021-10-12,YYC-NW,3,0.19,169.18,2021-10-12,2022-11-18,Calgary NW,False,9,806.34,89.59,3,False,None,3.81
296,2021-04-12,YYC-SE,17,0.33,74.28,2021-04-12,2024-10-05,Calgary SE,True,59,5274.22,89.39,12,False,None,4.74
297,2024-05-17,ONLINE,12,0.14,105.51,2024-05-17,2024-10-23,Online,True,6,296.32,49.39,7,False,None,5.0
298,2022-04-11,ONLINE,18,0.59,159.36,2022-04-11,2023-08-23,Online,False,47,3891.85,82.81,11,False,None,3.86
299,2019-07-31,YYC-NW,12,0.05,89.39,2019-07-31,2023-10-03,Calgary NW,False,70,5169.82,73.85,10,True,Website Issue,3.25
300,2022-06-15,ONLINE,3,0.41,338.1,2022-06-15,2023-09-06,Online,False,7,178.31,25.47,2,False,None,3.7
301,2022-12-04,YYC-NW,17,0.18,330.31,2022-12-04,2024-07-04,Calgary NW,False,25,667.03,26.68,11,False,None,4.25
302,2021-12-27,ONLINE,18,0.22,118.03,2021-12-27,2023-09-10,Online,False,49,2645.16,53.98,17,False,None,4.36
303,2022-08-01,YYC-SE,5,0.61,180.1,2022-08-01,2024-11-18,Calgary SE,False,12,495.99,41.33,3,False,None,3.61
304,2022-02-28,YYC-NW,7,0.04,304.27,2022-02-28,2023-06-24,Calgary NW,False,18,1212.33,67.35,5,False,None,3.65
305,2022-04-28,YYC-DT,15,0.14,115.6,2022-04-28,2024-12-27,Calgary Downtown,False,40,3013.83,75.35,14,False,None,4.3
306,2021-12-18,YYC-SE,11,0.62,102.36,2021-12-18,2024-02-04,Calgary SE,False,24,808.01,33.67,6,True,Billing Error,3.71
307,2024-10-12,YYC-NW,8,0.22,281.74,2024-10-12,2024-05-14,Calgary NW,False,2,157.92,78.96,5,False,None,3.9
308,2021-10-21,YYC-SE,8,0.16,232.78,2021-10-21,2022-04-21,Calgary SE,False,19,821.15,43.22,9,True,Damaged Book,3.07
309,2021-03-30,YYC-SE,18,0.47,58.39,2021-03-30,2024-03-31,Calgary SE,False,73,5985.83,82.0,19,False,None,3.66
310,2023-05-08,YYC-DT,9,0.21,101.85,2023-05-08,2023-08-23,Calgary Downtown,False,15,454.3,30.29,6,False,None,3.64
311,2023-06-30,YYC-DT,17,0.07,341.4,2023-06-30,2023-11-04,Calgary Downtown,True,19,1745.58,91.87,14,False,None,4.34
312,2020-07-26,YYC-SE,3,0.37,67.27,2020-07-26,2023-09-23,Calgary SE,False,13,715.94,55.07,2,False,None,3.88
313,2021-10-18,YYC-NW,9,0.11,287.96,2021-10-18,2024-05-05,Calgary NW,False,20,819.22,40.96,5,False,None,4.11
314,2021-01-17,YYC-NW,6,0.17,302.52,2021-01-17,2024-10-04,Calgary NW,False,21,658.61,31.36,4,False,None,4.37
315,2023-05-23,YYC-SE,14,0.3,418.69,2023-05-23,2023-12-19,Calgary SE,False,21,1275.0,60.71,13,False,None,3.78
316,2024-06-13,YYC-DT,17,0.18,142.81,2024-06-13,2024-11-30,Calgary Downtown,False,8,630.41,78.8,17,False,None,3.53
317,2019-05-07,YYC-DT,13,0.33,68.48,2019-05-07,2020-01-01,Calgary Downtown,False,78,6887.51,88.3,14,False,None,4.13
318,2024-07-25,YYC-NW,2,0.63,121.88,2024-07-25,2024-12-25,Calgary NW,False,0,0.0,0.0,1,False,None,4.09
319,2022-05-12,ONLINE,6,0.14,52.86,2022-05-12,2023-07-08,Online,False,11,643.71,58.52,5,True,Billing Error,3.35
320,2021-10-04,YYC-DT,10,0.3,130.23,2021-10-04,2023-09-25,Calgary Downtown,False,35,2784.87,79.57,9,False,None,3.66
321,2021-11-28,YYC-DT,8,0.25,66.31,2021-11-28,2022-11-13,Calgary Downtown,False,18,1647.61,91.53,8,False,None,3.96
322,2021-03-06,YYC-NW,19,0.09,141.8,2021-03-06,2022-04-17,Calgary NW,False,70,6576.24,93.95,15,False,None,4.03
323,2023-11-24,YYC-DT,16,0.16,304.12,2023-11-24,2024-10-15,Calgary Downtown,False,15,540.31,36.02,12,False,None,3.87
324,2020-07-28,YYC-NW,9,0.17,273.05,2020-07-28,2024-08-06,Calgary NW,False,43,3584.53,83.36,5,True,Website Issue,3.4
325,2023-08-01,ONLINE,18,0.29,42.53,2023-08-01,2024-12-02,Online,False,25,1467.06,58.68,11,False,None,4.0
326,2021-06-04,YYC-DT,11,0.67,143.23,2021-06-04,2022-09-07,Calgary Downtown,False,40,2530.9,63.27,6,False,None,4.14
327,2021-05-28,YYC-NW,10,0.53,147.31,2021-05-28,2021-10-18,Calgary NW,False,36,1205.05,33.47,9,False,None,4.53
328,2020-04-24,YYC-DT,12,0.32,89.46,2020-04-24,2022-10-21,Calgary Downtown,False,59,2968.57,50.31,8,False,None,3.41
329,2020-06-22,ONLINE,17,0.54,117.84,2020-06-22,2024-07-04,Online,False,54,3769.08,69.8,16,True,Website Issue,3.96
330,2022-12-30,YYC-DT,11,0.33,79.58,2022-12-30,2024-01-18,Calgary Downtown,True,16,581.01,36.31,6,False,None,4.77
331,2024-02-07,YYC-DT,13,0.25,275.16,2024-02-07,2024-06-30,Calgary Downtown,True,12,406.79,33.9,15,False,None,4.82
332,2020-05-05,YYC-DT,19,0.57,76.86,2020-05-05,2020-11-01,Calgary Downtown,False,85,4034.36,47.46,14,False,None,4.28
333,2024-06-11,YYC-NW,15,0.19,63.93,2024-06-11,2024-12-21,Calgary NW,False,8,240.51,30.06,16,True,Damaged Book,3.59
334,2020-08-27,YYC-DT,8,0.04,190.27,2020-08-27,2024-06-13,Calgary Downtown,False,27,1043.01,38.63,7,False,None,4.05
335,2020-12-23,ONLINE,14,0.28,28.56,2020-12-23,2023-06-14,Online,True,43,1314.24,30.56,11,False,None,4.57
336,2023-06-23,YYC-DT,16,0.54,78.65,2023-06-23,2023-10-30,Calgary Downtown,True,17,1610.37,94.73,14,False,None,4.38
337,2019-02-27,YYC-NW,13,0.51,78.24,2019-02-27,2020-05-27,Calgary NW,False,59,2522.08,42.75,10,False,None,3.88
338,2021-06-06,YYC-DT,3,0.44,78.28,2021-06-06,2024-12-11,Calgary Downtown,True,10,949.74,94.97,3,False,None,4.34
339,2023-07-05,YYC-SE,2,0.14,137.77,2023-07-05,2024-04-07,Calgary SE,False,2,56.32,28.16,1,False,None,3.98
340,2019-10-21,YYC-SE,17,0.38,103.62,2019-10-21,2021-07-26,Calgary SE,True,81,5393.3,66.58,16,False,None,4.39
341,2022-04-28,YYC-NW,17,0.47,260.99,2022-04-28,2022-10-26,Calgary NW,False,47,2069.3,44.03,12,False,None,3.46
342,2024-04-03,YYC-SE,9,0.5,199.55,2024-04-03,2024-07-26,Calgary SE,False,6,196.36,32.73,5,False,None,4.08
343,2022-02-14,YYC-SE,10,0.25,276.33,2022-02-14,2023-12-09,Calgary SE,False,27,931.7,34.51,7,False,None,4.29
344,2019-01-18,YYC-DT,6,0.29,219.38,2019-01-18,2021-05-13,Calgary Downtown,False,35,2237.02,63.91,3,True,Rude Staff,2.85
345,2019-11-03,YYC-DT,4,0.54,156.4,2019-11-03,2024-08-18,Calgary Downtown,False,20,1676.65,83.83,2,False,None,3.92
346,2021-04-11,YYC-NW,3,0.01,451.46,2021-04-11,2023-05-08,Calgary NW,False,10,379.94,37.99,2,False,None,4.18
347,2024-07-01,YYC-NW,10,0.25,119.02,2024-07-01,2024-10-13,Calgary NW,False,4,118.49,29.62,7,False,None,4.11
348,2023-06-10,YYC-DT,19,0.55,350.41,2023-06-10,2024-09-23,Calgary Downtown,False,27,1778.95,65.89,16,False,None,3.5
349,2021-07-20,ONLINE,11,0.14,85.18,2021-07-20,2023-02-23,Online,False,27,767.51,28.43,6,True,Late Delivery,2.98
350,2022-12-02,YYC-DT,9,0.16,414.56,2022-12-02,2023-09-16,Calgary Downtown,False,16,607.6,37.98,8,False,None,3.76
351,2019-06-05,YYC-DT,18,0.07,248.68,2019-06-05,2021-10-14,Calgary Downtown,False,70,2673.21,38.19,11,False,None,4.17
352,2024-08-01,YYC-NW,2,0.33,151.13,2024-08-01,2024-12-01,Calgary NW,False,0,0.0,0.0,1,False,None,4.69
353,2022-12-17,YYC-DT,14,0.26,151.28,2022-12-17,2024-06-12,Calgary Downtown,False,20,1094.88,54.74,10,False,None,3.82
354,2021-10-18,YYC-SE,3,0.3,138.95,2021-10-18,2022-05-22,Calgary SE,False,9,519.98,57.78,3,False,None,4.5
355,2020-04-21,YYC-SE,18,0.17,235.74,2020-04-21,2023-03-07,Calgary SE,False,82,5092.07,62.1,20,False,None,4.61
356,2019-01-10,YYC-DT,9,0.04,12.74,2019-01-10,2021-12-27,Calgary Downtown,False,45,3245.51,72.12,10,True,Billing Error,3.91
357,2023-12-13,YYC-SE,15,0.23,146.59,2023-12-13,2024-06-23,Calgary SE,False,15,914.88,60.99,11,False,None,3.68
358,2020-12-19,YYC-NW,17,0.52,140.76,2020-12-19,2024-07-22,Calgary NW,True,49,4571.24,93.29,10,False,None,4.47
359,2022-08-22,YYC-DT,3,0.16,267.27,2022-08-22,2024-08-17,Calgary Downtown,False,5,233.93,46.79,2,True,Rude Staff,3.51
360,2023-10-25,YYC-NW,15,0.21,113.86,2023-10-25,2024-06-24,Calgary NW,False,17,657.22,38.66,15,True,Damaged Book,3.13
361,2020-03-16,YYC-SE,18,0.36,16.41,2020-03-16,2022-10-04,Calgary SE,True,63,2510.13,39.84,14,False,None,4.76
362,2024-11-23,YYC-SE,11,0.09,255.19,2024-11-23,2024-03-22,Calgary SE,False,2,58.46,29.23,11,False,None,4.28
363,2023-10-29,YYC-SE,14,0.29,142.31,2023-10-29,2024-01-27,Calgary SE,True,18,1322.23,73.46,11,False,None,4.53
364,2020-11-14,YYC-SE,12,0.45,211.32,2020-11-14,2023-06-20,Calgary SE,True,35,3290.21,94.01,12,False,None,4.84
365,2022-06-26,ONLINE,3,0.19,166.43,2022-06-26,2024-02-17,Online,False,6,468.98,78.16,2,False,None,4.05
366,2023-07-14,YYC-SE,9,0.1,12.43,2023-07-14,2024-12-02,Calgary SE,False,13,411.9,31.68,9,False,None,3.86
367,2021-11-25,YYC-DT,3,0.42,250.6,2021-11-25,2024-12-18,Calgary Downtown,True,10,251.28,25.13,3,False,None,4.09
368,2024-03-18,YYC-NW,19,0.04,89.02,2024-03-18,2024-10-15,Calgary NW,False,13,576.78,44.37,14,False,None,4.31
369,2022-01-27,YYC-NW,13,0.19,71.46,2022-01-27,2023-04-21,Calgary NW,False,29,2300.8,79.34,8,True,Damaged Book,3.78
370,2021-06-01,YYC-NW,8,0.34,36.49,2021-06-01,2024-07-19,Calgary NW,False,31,1845.18,59.52,9,False,None,3.84
371,2019-04-29,YYC-DT,11,0.1,297.47,2019-04-29,2021-12-12,Calgary Downtown,False,66,3912.46,59.28,8,True,Billing Error,2.93
372,2021-01-09,YYC-DT,18,0.28,42.76,2021-01-09,2021-07-15,Calgary Downtown,False,65,3592.31,55.27,10,True,Billing Error,3.9
373,2023-09-29,YYC-DT,11,0.13,168.86,2023-09-29,2024-01-09,Calgary Downtown,False,10,536.51,53.65,10,True,Rude Staff,3.54
374,2019-02-10,YYC-DT,10,0.19,515.57,2019-02-10,2020-04-29,Calgary Downtown,False,55,1542.2,28.04,11,False,None,4.21
375,2019-02-16,YYC-SE,13,0.03,224.07,2019-02-16,2020-12-23,Calgary SE,False,59,3265.04,55.34,8,False,None,3.44
376,2019-07-28,YYC-NW,14,0.38,83.99,2019-07-28,2021-01-31,Calgary NW,False,65,4169.8,64.15,8,False,None,4.09
377,2020-10-20,YYC-DT,19,0.68,232.9,2020-10-20,2023-02-01,Calgary Downtown,False,74,2221.89,30.03,14,True,Billing Error,3.15
378,2023-09-18,YYC-DT,6,0.33,263.91,2023-09-18,2024-08-07,Calgary Downtown,False,6,381.45,63.58,6,False,None,3.67
379,2020-06-11,YYC-DT,3,0.21,21.84,2020-06-11,2024-05-19,Calgary Downtown,False,10,947.36,94.74,2,False,None,4.29
380,2021-03-19,YYC-SE,16,0.42,49.7,2021-03-19,2024-01-24,Calgary SE,False,52,3506.94,67.44,19,False,None,4.03
381,2020-01-14,ONLINE,14,0.06,92.8,2020-01-14,2023-07-10,Online,True,70,3234.96,46.21,8,False,None,4.34
382,2022-10-24,ONLINE,11,0.41,115.51,2022-10-24,2023-07-24,Online,False,17,1582.06,93.06,9,False,None,4.16
383,2024-08-25,ONLINE,5,0.19,81.47,2024-08-25,2024-12-02,Online,False,1,61.17,61.17,4,True,Damaged Book,3.34
384,2020-11-22,YYC-DT,14,0.13,141.13,2020-11-22,2024-10-12,Calgary Downtown,False,43,1079.23,25.1,7,True,Billing Error,3.27
385,2024-06-06,YYC-DT,12,0.29,57.13,2024-06-06,2024-10-24,Calgary Downtown,False,6,452.29,75.38,14,True,Rude Staff,3.12
386,2022-05-03,ONLINE,12,0.21,156.59,2022-05-03,2023-01-23,Online,True,28,1128.23,40.29,10,False,None,4.33
387,2020-05-11,YYC-DT,18,0.34,222.81,2020-05-11,2022-10-21,Calgary Downtown,True,65,3042.34,46.81,19,False,None,4.85
388,2024-11-03,ONLINE,12,0.35,45.9,2024-11-03,2024-05-21,Online,True,3,199.85,66.62,8,True,Damaged Book,3.75
389,2024-07-23,YYC-DT,8,0.07,53.39,2024-07-23,2024-11-06,Calgary Downtown,False,3,145.3,48.43,6,True,Rude Staff,2.77
390,2023-05-22,YYC-SE,2,0.23,109.39,2023-05-22,2024-04-21,Calgary SE,True,2,148.64,74.32,2,False,None,4.21
