customer_id,signup_date,home_store,annual_visits,online_ratio,ltv_estimate,dataset
410,2023-06-25,YYC-NW,5,0.47,213.53,bookstore_customers
411,2019-06-20,YYC-NW,2,0.52,50.44,bookstore_customers
412,2023-06-23,YYC-NW,22,0.13,126.5,bookstore_customers
413,2024-12-03,YYC-SE,5,0.17,19.73,bookstore_customers
414,2019-06-09,YYC-NW,13,0.36,345.07,bookstore_customers
415,2024-07-10,YYC-SE,6,0.18,44.82,bookstore_customers
416,2020-09-25,YYC-DT,12,0.67,19.99,bookstore_customers
417,2023-06-17,YYC-NW,9,0.41,56.18,bookstore_customers
418,2020-02-07,YYC-SE,10,0.28,70.71,bookstore_customers
419,2022-08-08,YYC-NW,13,0.36,146.65,bookstore_customers
420,2023-04-09,YYC-NW,12,0.1,307.73,bookstore_customers
421,2023-05-04,YYC-DT,14,0.4,61.13,bookstore_customers
422,2024-03-04,YYC-NW,13,0.44,385.29,bookstore_customers
423,2021-03-10,YYC-DT,4,0.09,141.23,bookstore_customers
424,2021-10-01,YYC-DT,15,0.21,309.12,bookstore_customers
425,2023-10-28,YYC-NW,0,0.27,352.77,bookstore_customers
426,2020-07-10,YYC-SE,0,0.3,243.97,bookstore_customers
427,2022-08-16,YYC-DT,7,0.48,100.78,bookstore_customers
428,2019-02-19,YYC-SE,0,0.6,111.35,bookstore_customers
429,2021-02-22,YYC-DT,8,0.06,133.37,bookstore_customers
430,2020-11-30,YYC-DT,8,0.25,190.94,bookstore_customers
431,2021-09-10,YYC-DT,9,0.16,173.6,bookstore_customers
432,2022-02-13,YYC-NW,5,0.16,29.2,bookstore_customers
433,2020-06-19,YYC-DT,1,0.3,164.96,bookstore_customers
434,2022-06-06,YYC-DT,1,0.19,78.73,bookstore_customers
435,2019-12-12,YYC-SE,7,0.47,253.54,bookstore_customers
436,2020-06-23,YYC-DT,7,0.3,170.47,bookstore_customers
437,2019-09-11,YYC-DT,12,0.13,219.14,bookstore_customers
438,2024-07-12,YYC-SE,6,0.32,61.47,bookstore_customers
439,2024-02-11,YYC-NW,8,0.09,97.26,bookstore_customers
440,2021-09-13,YYC-SE,11,0.27,173.81,bookstore_customers
441,2021-03-29,YYC-DT,8,0.09,167.79,bookstore_customers
442,2020-09-11,YYC-SE,6,0.45,181.9,bookstore_customers
443,2021-12-21,YYC-SE,12,0.2,366.6,bookstore_customers
444,2023-11-14,YYC-SE,8,0.4,197.85,bookstore_customers
445,2022-06-29,YYC-SE,9,0.16,224.03,bookstore_customers
446,2024-08-23,YYC-SE,0,0.24,74.12,bookstore_customers
447,2023-12-30,YYC-NW,11,0.08,92.91,bookstore_customers
448,2024-07-26,YYC-DT,4,0.12,45.44,bookstore_customers
449,2023-02-08,YYC-DT,11,0.22,43.14,bookstore_customers
450,2021-10-03,YYC-NW,0,0.45,184.29,bookstore_customers
451,2020-02-09,YYC-NW,10,0.11,152.48,bookstore_customers
452,2021-05-01,YYC-SE,5,0.43,417.09,bookstore_customers
453,2024-10-23,YYC-DT,8,0.21,304.52,bookstore_customers
454,2022-01-21,YYC-NW,12,0.08,225.92,bookstore_customers
455,2019-09-24,YYC-SE,13,0.42,224.92,bookstore_customers
456,2020-02-02,YYC-NW,7,0.29,218.09,bookstore_customers
457,2020-02-15,YYC-NW,2,0.43,156.2,bookstore_customers
458,2022-07-21,YYC-SE,2,0.23,462.18,bookstore_customers
459,2019-03-28,YYC-DT,0,0.15,481.38,bookstore_customers
460,2019-11-12,YYC-DT,10,0.45,117.72,bookstore_customers
461,2020-09-17,YYC-SE,4,0.28,62.74,bookstore_customers
462,2022-05-26,YYC-DT,5,0.16,162.01,bookstore_customers
463,2020-10-10,YYC-NW,12,0.15,75.8,bookstore_customers
464,2019-01-25,YYC-DT,1,0.16,173.24,bookstore_customers
465,2022-08-26,YYC-SE,3,0.2,127.13,bookstore_customers
466,2024-09-29,YYC-SE,4,0.63,184.77,bookstore_customers
467,2019-05-02,YYC-DT,5,0.27,245.41,bookstore_customers
468,2022-01-06,YYC-DT,10,0.12,254.47,bookstore_customers
469,2024-08-16,YYC-DT,15,0.14,345.7,bookstore_customers
470,2020-03-22,YYC-SE,3,0.09,404.29,bookstore_customers
471,2020-01-31,YYC-SE,9,0.23,48.53,bookstore_customers
472,2020-06-07,YYC-SE,10,0.09,69.62,bookstore_customers
473,2019-09-12,YYC-DT,9,0.56,409.46,bookstore_customers
474,2024-10-30,YYC-NW,6,0.06,262.86,bookstore_customers
475,2019-02-22,YYC-SE,11,0.1,213.07,bookstore_customers
476,2022-10-03,YYC-NW,6,0.24,74.16,bookstore_customers
477,2021-02-13,YYC-DT,15,0.26,232.61,bookstore_customers
478,2020-02-10,YYC-DT,9,0.1,191.03,bookstore_customers
479,2021-01-06,YYC-DT,13,0.18,113.96,bookstore_customers
480,2019-11-13,YYC-NW,4,0.51,86.45,bookstore_customers
481,2019-06-01,YYC-DT,1,0.36,88.83,bookstore_customers
482,2022-06-01,YYC-DT,6,0.1,382.25,bookstore_customers
483,2023-07-11,YYC-SE,5,0.08,106.7,bookstore_customers
484,2020-03-22,YYC-DT,6,0.05,107.11,bookstore_customers
485,2024-07-18,YYC-DT,0,0.04,303.38,bookstore_customers
486,2020-07-26,YYC-DT,5,0.29,367.28,bookstore_customers
487,2024-08-27,YYC-NW,8,0.09,210.92,bookstore_customers
488,2020-10-19,YYC-NW,1,0.32,116.45,bookstore_customers
489,2020-11-14,YYC-SE,2,0.05,121.5,bookstore_customers
490,2023-12-09,YYC-SE,13,0.35,123.61,bookstore_customers
491,2023-10-02,YYC-NW,9,0.17,354.32,bookstore_customers
492,2021-10-10,YYC-DT,6,0.08,503.19,bookstore_customers
493,2022-12-06,YYC-NW,6,0.22,70.14,bookstore_customers
494,2023-01-09,YYC-DT,6,0.32,179.99,bookstore_customers
495,2020-05-14,YYC-DT,7,0.26,200.61,bookstore_customers
496,2023-11-27,YYC-NW,4,0.43,41.0,bookstore_customers
497,2020-05-03,YYC-NW,11,0.19,138.13,bookstore_customers
498,2024-06-25,YYC-NW,0,0.26,72.1,bookstore_customers
499,2024-06-27,YYC-DT,17,0.26,48.1,bookstore_customers
500,2020-10-27,YYC-NW,7,0.22,174.1,bookstore_customers
501,2023-11-10,YYC-DT,10,0.2,67.84,bookstore_customers
502,2023-09-23,YYC-NW,8,0.24,101.42,bookstore_customers
503,2020-06-05,YYC-NW,13,0.01,126.28,bookstore_customers
504,2023-03-28,YYC-SE,4,0.22,64.64,bookstore_customers
505,2019-07-01,YYC-DT,0,0.4,137.38,bookstore_customers
506,2024-04-02,YYC-DT,13,0.07,304.99,bookstore_customers
507,2023-05-06,YYC-SE,7,0.16,20.52,bookstore_customers
508,2023-11-01,YYC-DT,2,0.33,216.67,bookstore_customers
509,2022-06-13,YYC-DT,13,0.48,229.39,bookstore_customers
510,2019-09-05,YYC-DT,5,0.22,102.26,bookstore_customers
511,2024-09-02,YYC-SE,3,0.51,200.33,bookstore_customers
512,2023-02-17,YYC-DT,2,0.18,135.59,bookstore_customers
513,2020-11-21,YYC-NW,11,0.05,257.07,bookstore_customers
514,2024-08-03,YYC-DT,9,0.13,110.77,bookstore_customers
515,2021-08-11,YYC-DT,15,0.17,146.05,bookstore_customers
516,2020-05-01,YYC-SE,9,0.12,59.68,bookstore_customers
517,2023-01-28,YYC-NW,4,0.25,83.3,bookstore_customers
518,2024-10-30,YYC-SE,6,0.17,130.05,bookstore_customers
519,2020-08-05,YYC-DT,7,0.57,25.24,bookstore_customers
520,2022-01-13,YYC-DT,3,0.16,178.61,bookstore_customers
521,2019-11-19,YYC-DT,1,0.49,223.22,bookstore_customers
522,2022-09-26,YYC-SE,1,0.28,268.46,bookstore_customers
523,2024-10-26,YYC-SE,0,0.44,83.64,bookstore_customers
524,2021-04-10,YYC-NW,21,0.15,133.19,bookstore_customers
525,2019-10-05,YYC-NW,5,0.11,438.75,bookstore_customers
526,2024-01-20,YYC-DT,4,0.6,58.8,bookstore_customers
527,2019-03-28,YYC-NW,14,0.31,84.19,bookstore_customers
528,2021-09-30,YYC-SE,9,0.19,199.06,bookstore_customers
529,2024-08-01,YYC-SE,10,0.08,141.59,bookstore_customers
530,2021-11-02,YYC-SE,8,0.16,70.67,bookstore_customers
531,2024-04-28,YYC-DT,8,0.21,322.96,bookstore_customers
532,2021-02-06,YYC-DT,5,0.04,136.93,bookstore_customers
533,2023-12-30,YYC-NW,8,0.63,40.82,bookstore_customers
534,2020-04-03,YYC-DT,13,0.24,145.83,bookstore_customers
535,2020-12-12,YYC-SE,1,0.14,128.55,bookstore_customers
536,2021-06-17,YYC-NW,1,0.23,170.92,bookstore_customers
537,2020-10-06,YYC-SE,4,0.73,36.25,bookstore_customers
538,2022-07-29,YYC-DT,16,0.44,336.41,bookstore_customers
539,2022-09-21,YYC-DT,0,0.11,205.96,bookstore_customers
540,2019-05-13,YYC-DT,0,0.13,146.85,bookstore_customers
541,2021-01-21,YYC-DT,0,0.01,38.87,bookstore_customers
542,2020-12-22,YYC-NW,6,0.13,100.28,bookstore_customers
543,2020-12-19,YYC-SE,1,0.27,103.27,bookstore_customers
544,2020-07-06,YYC-DT,4,0.15,134.49,bookstore_customers
545,2019-10-10,YYC-SE,14,0.57,58.43,bookstore_customers
546,2024-02-11,YYC-DT,8,0.25,97.0,bookstore_customers
547,2021-04-23,YYC-SE,5,0.63,377.61,bookstore_customers
548,2022-12-15,YYC-SE,14,0.35,78.35,bookstore_customers
549,2020-09-25,YYC-NW,5,0.24,161.59,bookstore_customers
550,2020-01-05,YYC-SE,5,0.04,138.08,bookstore_customers
551,2022-06-30,YYC-DT,4,0.41,63.9,bookstore_customers
552,2020-05-11,YYC-DT,0,0.17,146.88,bookstore_customers
553,2019-08-06,YYC-SE,25,0.55,51.01,bookstore_customers
554,2022-07-14,YYC-NW,1,0.25,55.63,bookstore_customers
555,2020-02-14,YYC-DT,2,0.46,63.02,bookstore_customers
556,2024-12-04,YYC-DT,8,0.52,280.68,bookstore_customers
557,2023-12-21,YYC-NW,2,0.03,150.43,bookstore_customers
558,2023-10-28,YYC-DT,16,0.07,250.45,bookstore_customers
559,2019-03-04,YYC-DT,21,0.41,288.05,bookstore_customers
560,2019-11-25,YYC-SE,0,0.49,63.62,bookstore_customers
561,2024-05-18,YYC-SE,1,0.35,69.98,bookstore_customers
562,2019-07-24,YYC-SE,0,0.09,288.7,bookstore_customers
563,2019-05-18,YYC-DT,1,0.72,56.62,bookstore_customers
564,2020-03-25,YYC-SE,0,0.02,341.58,bookstore_customers
565,2020-03-02,YYC-DT,10,0.13,272.26,bookstore_customers
566,2022-01-16,YYC-DT,9,0.14,77.17,bookstore_customers
567,2021-04-13,YYC-DT,4,0.1,125.86,bookstore_customers
568,2024-05-01,YYC-NW,7,0.29,193.99,bookstore_customers
569,2023-03-08,YYC-DT,6,0.07,127.25,bookstore_customers
570,2019-09-18,YYC-SE,3,0.22,110.17,bookstore_customers
571,2020-03-05,YYC-DT,7,0.06,95.71,bookstore_customers
572,2021-09-02,YYC-DT,9,0.14,117.41,bookstore_customers
573,2022-11-09,YYC-NW,7,0.4,172.92,bookstore_customers
574,2020-07-07,YYC-DT,8,0.36,86.94,bookstore_customers
575,2020-12-13,YYC-NW,4,0.08,239.76,bookstore_customers
576,2019-05-13,YYC-DT,15,0.03,210.09,bookstore_customers
577,2022-03-29,YYC-DT,9,0.2,42.15,bookstore_customers
578,2024-02-14,YYC-SE,7,0.5,78.1,bookstore_customers
579,2021-06-07,YYC-NW,7,0.49,124.09,bookstore_customers
580,2020-10-08,YYC-DT,10,0.14,113.8,bookstore_customers
581,2024-01-24,YYC-SE,8,0.49,198.39,bookstore_customers
582,2024-12-22,YYC-DT,18,0.31,151.79,bookstore_customers
583,2023-05-03,YYC-DT,4,0.66,61.06,bookstore_customers
584,2024-08-10,YYC-NW,15,0.11,28.3,bookstore_customers
585,2021-09-01,YYC-NW,9,0.21,54.95,bookstore_customers
586,2024-06-30,YYC-SE,3,0.11,138.68,bookstore_customers
587,2022-06-23,YYC-DT,0,0.22,146.79,bookstore_customers
588,2019-04-01,YYC-NW,4,0.78,295.69,bookstore_customers
589,2024-05-06,YYC-NW,6,0.65,90.94,bookstore_customers
590,2024-09-14,YYC-DT,6,0.4,231.05,bookstore_customers
591,2022-06-12,YYC-DT,6,0.56,152.31,bookstore_customers
592,2020-08-22,YYC-NW,0,0.45,320.06,bookstore_customers
593,2023-10-20,YYC-DT,0,0.27,131.22,bookstore_customers
594,2022-08-09,YYC-NW,11,0.16,532.5,bookstore_customers
595,2019-06-11,YYC-NW,3,0.11,143.37,bookstore_customers
596,2022-04-25,YYC-NW,5,0.24,90.78,bookstore_customers
597,2024-03-07,YYC-NW,3,0.24,132.54,bookstore_customers
598,2019-04-22,YYC-NW,14,0.39,47.38,bookstore_customers
599,2021-07-25,YYC-DT,12,0.16,142.83,bookstore_customers
600,2023-01-08,YYC-SE,0,0.38,55.76,bookstore_customers
601,2020-07-24,YYC-DT,3,0.3,136.16,bookstore_customers
602,2020-05-19,YYC-DT,8,0.24,196.6,bookstore_customers
603,2022-09-07,YYC-SE,3,0.09,64.31,bookstore_customers
604,2023-12-05,YYC-SE,3,0.57,241.23,bookstore_customers
605,2022-04-22,YYC-DT,5,0.29,44.31,bookstore_customers
606,2024-08-03,YYC-SE,9,0.6,381.8,bookstore_customers
607,2024-07-28,YYC-NW,4,0.41,161.04,bookstore_customers
608,2019-03-28,YYC-DT,13,0.08,412.3,bookstore_customers
609,2019-08-24,YYC-DT,5,0.14,132.95,bookstore_customers
610,2019-09-07,YYC-SE,0,0.39,145.46,bookstore_customers
611,2023-09-26,YYC-DT,3,0.39,91.02,bookstore_customers
612,2023-03-04,YYC-DT,11,0.19,197.52,bookstore_customers
613,2024-11-15,YYC-SE,10,0.43,38.69,bookstore_customers
614,2022-12-13,YYC-DT,3,0.25,91.91,bookstore_customers
615,2020-08-21,YYC-DT,0,0.5,180.5,bookstore_customers
616,2022-10-14,YYC-SE,0,0.37,281.22,bookstore_customers
617,2019-06-19,YYC-NW,4,0.35,173.6,bookstore_customers
618,2023-04-19,YYC-NW,11,0.16,159.9,bookstore_customers
619,2020-10-31,YYC-NW,6,0.05,164.08,bookstore_customers
620,2019-12-25,YYC-DT,4,0.14,72.9,bookstore_customers
621,2019-07-15,YYC-DT,11,0.27,183.21,bookstore_customers
622,2022-01-16,YYC-DT,10,0.08,108.67,bookstore_customers
623,2024-02-12,YYC-NW,11,0.08,251.93,bookstore_customers
624,2022-12-03,YYC-NW,7,0.18,268.27,bookstore_customers
625,2024-04-21,YYC-DT,7,0.17,557.32,bookstore_customers
626,2021-03-11,YYC-DT,11,0.49,34.95,bookstore_customers
627,2024-01-30,YYC-DT,7,0.53,51.04,bookstore_customers
628,2023-02-08,YYC-NW,11,0.15,156.4,bookstore_customers
629,2024-07-08,YYC-NW,1,0.19,241.26,bookstore_customers
630,2023-01-04,YYC-DT,12,0.23,23.92,bookstore_customers
631,2019-05-01,YYC-SE,7,0.12,84.61,bookstore_customers
632,2021-02-03,YYC-DT,8,0.35,419.17,bookstore_customers
633,2021-11-27,YYC-NW,12,0.62,296.38,bookstore_customers
634,2023-11-15,YYC-NW,12,0.12,377.66,bookstore_customers
635,2019-02-08,YYC-DT,4,0.32,60.62,bookstore_customers
636,2022-12-11,YYC-NW,5,0.41,98.37,bookstore_customers
637,2023-05-16,YYC-SE,7,0.36,271.71,bookstore_customers
638,2020-04-27,YYC-DT,2,0.23,66.09,bookstore_customers
639,2021-06-17,YYC-SE,3,0.14,67.17,bookstore_customers
640,2022-11-01,YYC-NW,10,0.21,106.42,bookstore_customers
641,2022-01-14,YYC-DT,18,0.35,171.54,bookstore_customers
642,2022-11-25,YYC-DT,17,0.18,360.12,bookstore_customers
643,2023-02-25,YYC-DT,11,0.55,314.63,bookstore_customers
644,2019-10-14,YYC-SE,15,0.04,142.68,bookstore_customers
645,2019-06-12,YYC-SE,2,0.16,94.1,bookstore_customers
646,2024-04-29,YYC-DT,9,0.28,110.35,bookstore_customers
647,2020-06-17,YYC-DT,9,0.34,41.19,bookstore_customers
648,2020-01-07,YYC-NW,7,0.13,201.23,bookstore_customers
649,2024-03-13,YYC-SE,0,0.54,157.61,bookstore_customers
650,2019-09-17,YYC-DT,0,0.31,120.53,bookstore_customers
651,2022-09-17,YYC-SE,6,0.18,187.16,bookstore_customers
652,2019-01-17,YYC-DT,0,0.18,59.99,bookstore_customers
653,2023-05-22,YYC-DT,4,0.06,297.54,bookstore_customers
654,2019-07-09,YYC-SE,5,0.21,108.69,bookstore_customers
655,2024-03-19,YYC-DT,0,0.25,238.03,bookstore_customers
656,2019-09-19,YYC-DT,10,0.16,214.84,bookstore_customers
657,2022-09-18,YYC-DT,9,0.15,127.46,bookstore_customers
658,2022-12-27,YYC-NW,10,0.27,177.74,bookstore_customers
659,2024-01-21,YYC-SE,15,0.27,127.98,bookstore_customers
660,2023-08-10,YYC-SE,13,0.52,200.19,bookstore_customers
661,2023-11-17,YYC-SE,17,0.28,291.4,bookstore_customers
662,2020-04-10,YYC-SE,4,0.4,113.45,bookstore_customers
663,2024-02-22,YYC-NW,6,0.43,8.75,bookstore_customers
664,2024-04-09,YYC-SE,7,0.25,116.01,bookstore_customers
665,2022-08-22,YYC-NW,9,0.16,117.11,bookstore_customers
666,2020-11-21,YYC-NW,4,0.63,7.09,bookstore_customers
667,2024-07-07,YYC-DT,8,0.38,89.32,bookstore_customers
668,2019-11-15,YYC-DT,11,0.4,62.86,bookstore_customers
669,2023-07-23,YYC-NW,10,0.04,233.69,bookstore_customers
670,2022-06-20,YYC-NW,0,0.22,29.64,bookstore_customers
671,2022-11-25,YYC-NW,15,0.44,217.78,bookstore_customers
672,2021-10-03,YYC-DT,13,0.13,156.52,bookstore_customers
673,2022-08-03,YYC-DT,10,0.25,180.92,bookstore_customers
674,2024-11-06,YYC-DT,4,0.13,176.95,bookstore_customers
675,2019-05-24,YYC-SE,13,0.34,247.97,bookstore_customers
676,2024-04-02,YYC-SE,14,0.59,109.68,bookstore_customers
677,2024-11-20,YYC-DT,9,0.25,277.13,bookstore_customers
678,2020-11-11,YYC-SE,7,0.36,111.86,bookstore_customers
679,2021-11-13,YYC-NW,4,0.19,91.74,bookstore_customers
680,2020-03-19,YYC-DT,0,0.3,144.77,bookstore_customers
681,2023-02-16,YYC-DT,2,0.39,110.35,bookstore_customers
682,2021-10-29,YYC-DT,13,0.32,193.02,bookstore_customers
683,2021-06-14,YYC-DT,8,0.48,361.73,bookstore_customers
684,2021-02-07,YYC-NW,10,0.2,215.67,bookstore_customers
685,2020-02-22,YYC-DT,5,0.17,163.68,bookstore_customers
686,2021-07-08,YYC-SE,10,0.47,107.18,bookstore_customers
687,2019-01-24,YYC-DT,13,0.23,279.91,bookstore_customers
688,2019-06-02,YYC-SE,3,0.37,104.54,bookstore_customers
689,2019-02-28,YYC-DT,12,0.54,102.55,bookstore_customers
690,2021-11-08,YYC-DT,7,0.49,51.11,bookstore_customers
691,2021-08-04,YYC-DT,9,0.4,255.0,bookstore_customers
692,2023-01-29,YYC-NW,3,0.24,98.54,bookstore_customers
693,2020-06-16,YYC-DT,7,0.42,28.2,bookstore_customers
694,2023-10-29,YYC-NW,10,0.24,157.06,bookstore_customers
695,2021-10-27,YYC-SE,12,0.23,43.82,bookstore_customers
696,2019-11-14,YYC-DT,5,0.48,279.79,bookstore_customers
697,2023-02-18,YYC-DT,2,0.51,120.58,bookstore_customers
698,2023-08-09,YYC-NW,6,0.26,58.86,bookstore_customers
699,2020-11-10,YYC-NW,5,0.58,67.59,bookstore_customers
700,2023-03-17,YYC-DT,6,0.74,201.07,bookstore_customers
701,2022-06-12,YYC-NW,9,0.5,196.35,bookstore_customers
702,2024-07-06,YYC-DT,14,0.21,192.36,bookstore_customers
703,2024-04-10,YYC-NW,11,0.4,446.42,bookstore_customers
704,2020-09-05,YYC-SE,9,0.19,155.22,bookstore_customers
705,2022-09-25,YYC-NW,15,0.32,68.49,bookstore_customers
706,2021-11-14,YYC-NW,9,0.45,295.53,bookstore_customers
707,2020-01-23,YYC-SE,5,0.13,440.39,bookstore_customers
708,2021-03-17,YYC-DT,8,0.7,21.04,bookstore_customers
709,2020-07-07,YYC-DT,8,0.34,254.37,bookstore_customers
710,2019-04-13,YYC-SE,2,0.35,366.59,bookstore_customers
711,2021-12-05,YYC-SE,11,0.16,85.77,bookstore_customers
712,2020-11-29,YYC-DT,1,0.25,265.29,bookstore_customers
713,2019-01-13,YYC-DT,6,0.08,51.83,bookstore_customers
714,2019-11-05,YYC-SE,0,0.43,82.1,bookstore_customers
715,2020-10-26,YYC-NW,8,0.49,228.99,bookstore_customers
716,2022-05-11,YYC-SE,6,0.13,189.13,bookstore_customers
717,2022-08-04,YYC-DT,1,0.28,36.22,bookstore_customers
718,2019-10-05,YYC-NW,7,0.53,213.38,bookstore_customers
719,2022-07-17,YYC-DT,13,0.05,205.84,bookstore_customers
720,2024-06-27,YYC-DT,3,0.16,28.1,bookstore_customers
721,2019-07-30,YYC-DT,0,0.21,74.7,bookstore_customers
722,2019-05-15,YYC-SE,16,0.14,95.86,bookstore_customers
723,2023-02-22,YYC-DT,15,0.37,70.25,bookstore_customers
724,2019-08-04,YYC-DT,5,0.59,42.77,bookstore_customers
725,2022-08-03,YYC-DT,6,0.43,9.08,bookstore_customers
726,2024-12-16,YYC-SE,9,0.25,496.73,bookstore_customers
727,2019-10-03,YYC-NW,11,0.29,9.84,bookstore_customers
728,2024-11-19,YYC-SE,4,0.07,179.29,bookstore_customers
729,2024-08-09,YYC-NW,6,0.09,60.38,bookstore_customers
730,2022-11-09,YYC-NW,6,0.06,101.33,bookstore_customers
731,2021-10-12,YYC-NW,4,0.3,78.27,bookstore_customers
732,2023-04-18,YYC-SE,9,0.12,124.91,bookstore_customers
733,2023-07-06,YYC-NW,13,0.46,155.68,bookstore_customers
734,2022-05-20,YYC-DT,1,0.11,251.12,bookstore_customers
735,2024-08-12,YYC-DT,0,0.26,13.62,bookstore_customers
736,2024-01-12,YYC-SE,9,0.21,92.24,bookstore_customers
737,2022-12-15,YYC-SE,11,0.31,244.37,bookstore_customers
738,2024-08-08,YYC-DT,9,0.41,275.07,bookstore_customers
739,2022-10-15,YYC-NW,7,0.36,320.22,bookstore_customers
740,2024-05-13,YYC-DT,11,0.31,96.06,bookstore_customers
741,2024-02-18,YYC-DT,4,0.39,222.64,bookstore_customers
742,2019-10-26,YYC-DT,3,0.07,201.5,bookstore_customers
743,2020-03-09,YYC-NW,0,0.16,97.89,bookstore_customers
744,2020-04-13,YYC-DT,5,0.19,80.82,bookstore_customers
745,2021-12-31,YYC-SE,5,0.35,116.06,bookstore_customers
746,2024-09-17,YYC-SE,5,0.25,437.05,bookstore_customers
747,2024-02-19,YYC-SE,12,0.65,109.26,bookstore_customers
748,2021-10-17,YYC-DT,11,0.35,280.81,bookstore_customers
749,2022-11-10,YYC-DT,14,0.06,131.03,bookstore_customers
750,2021-01-06,YYC-SE,3,0.4,33.2,bookstore_customers
751,2023-11-01,YYC-DT,7,0.33,61.79,bookstore_customers
752,2023-12-30,YYC-NW,14,0.24,168.31,bookstore_customers
753,2020-05-25,YYC-SE,8,0.12,88.9,bookstore_customers
754,2021-06-27,YYC-SE,10,0.15,25.97,bookstore_customers
755,2021-09-19,YYC-NW,0,0.15,313.27,bookstore_customers
756,2021-05-12,YYC-NW,0,0.41,327.29,bookstore_customers
757,2024-04-23,YYC-NW,7,0.08,27.12,bookstore_customers
758,2019-11-11,YYC-NW,16,0.15,76.91,bookstore_customers
759,2023-08-10,YYC-NW,8,0.35,45.81,bookstore_customers
760,2020-08-21,YYC-DT,12,0.15,36.54,bookstore_customers
761,2020-11-26,YYC-DT,3,0.25,89.42,bookstore_customers
762,2021-11-08,YYC-NW,10,0.22,58.95,bookstore_customers
763,2023-04-12,YYC-DT,6,0.24,62.1,bookstore_customers
764,2020-12-14,YYC-DT,14,0.28,113.39,bookstore_customers
765,2019-05-29,YYC-DT,1,0.03,70.38,bookstore_customers
766,2022-02-28,YYC-DT,6,0.48,322.15,bookstore_customers
767,2020-11-19,YYC-DT,12,0.2,100.26,bookstore_customers
768,2021-10-24,YYC-SE,13,0.14,90.91,bookstore_customers
769,2022-08-23,YYC-DT,8,0.09,196.75,bookstore_customers
770,2023-05-09,YYC-DT,4,0.45,53.02,bookstore_customers
771,2024-10-22,YYC-NW,7,0.12,387.29,bookstore_customers
772,2019-10-16,YYC-DT,11,0.1,111.1,bookstore_customers
773,2022-06-11,YYC-NW,2,0.24,100.86,bookstore_customers
774,2020-07-20,YYC-SE,12,0.08,17.47,bookstore_customers
775,2020-11-21,YYC-DT,5,0.37,58.43,bookstore_customers
776,2022-06-20,YYC-NW,0,0.37,91.78,bookstore_customers
777,2019-09-27,YYC-DT,7,0.2,62.36,bookstore_customers
778,2023-09-05,YYC-DT,8,0.19,149.92,bookstore_customers
779,2020-06-03,YYC-NW,7,0.18,31.48,bookstore_customers
780,2022-05-23,YYC-NW,2,0.23,190.87,bookstore_customers
781,2019-07-19,YYC-DT,3,0.19,197.1,bookstore_customers
782,2022-02-19,YYC-DT,4,0.35,222.29,bookstore_customers
783,2020-03-28,YYC-DT,0,0.26,62.19,bookstore_customers
784,2021-02-10,YYC-DT,6,0.38,228.88,bookstore_customers
785,2022-05-09,YYC-DT,9,0.39,266.08,bookstore_customers
786,2024-01-29,YYC-NW,9,0.4,193.49,bookstore_customers
787,2019-11-30,YYC-DT,8,0.13,80.28,bookstore_customers
788,2021-07-20,YYC-SE,7,0.46,77.15,bookstore_customers
789,2020-12-27,YYC-DT,6,0.11,98.8,bookstore_customers
790,2023-08-25,YYC-SE,0,0.25,179.73,bookstore_customers
791,2023-03-24,YYC-NW,12,0.23,144.03,bookstore_customers
792,2021-07-29,YYC-SE,24,0.25,105.13,bookstore_customers
793,2021-10-18,YYC-SE,2,0.45,251.07,bookstore_customers
794,2023-02-17,YYC-DT,9,0.32,11.55,bookstore_customers
795,2024-09-01,YYC-SE,13,0.16,134.59,bookstore_customers
796,2022-01-24,YYC-DT,2,0.17,164.51,bookstore_customers
797,2021-10-29,YYC-DT,4,0.2,117.79,bookstore_customers
798,2019-01-09,YYC-SE,4,0.19,216.86,bookstore_customers
799,2021-06-14,YYC-DT,9,0.49,38.12,bookstore_customers
800,2021-01-29,YYC-SE,4,0.18,152.12,bookstore_customers
801,2019-06-29,YYC-NW,13,0.52,139.73,bookstore_customers
802,2020-12-23,YYC-NW,9,0.29,265.42,bookstore_customers
803,2022-10-25,YYC-SE,17,0.31,157.6,bookstore_customers
804,2020-02-09,YYC-DT,15,0.37,137.04,bookstore_customers
805,2023-02-06,YYC-DT,3,0.35,155.33,bookstore_customers
806,2019-07-27,YYC-NW,14,0.27,214.1,bookstore_customers
807,2024-10-06,YYC-SE,9,0.57,350.91,bookstore_customers
